problem_id,problem_title,misconception_id,misconception_description,misconception_concept,kc_target,is_negative_control,pseudocode_status,model,dimensions,query_token_count,query_latency_ms,retrieval_latency_ms,top_k,top1_code,top1_description,top1_kc_tags,top1_distance,top1_similarity,top2_code,top2_description,top2_kc_tags,top2_distance,top2_similarity,top3_code,top3_description,top3_kc_tags,top3_distance,top3_similarity,top4_code,top4_description,top4_kc_tags,top4_distance,top4_similarity,top5_code,top5_description,top5_kc_tags,top5_distance,top5_similarity
242,Array Inversion Counter,41,Student believes that the body of an if-statement executes repeatedly as long as the condition holds.,"CD, LO","IO, VA, CD, OP",True,not_manifestable,openai/text-embedding-3-large,3072,218,858.27,17.39,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.51737,0.48263,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.524027,0.475973,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529878,0.470122,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.531314,0.468686,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.53632,0.46368
242,Array Inversion Counter,46,Student believes that the and operator always evaluates both operands.,"EX, OP","IO, VA, CD, OP",True,not_manifestable,openai/text-embedding-3-large,3072,218,885.05,20.67,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.51737,0.48263,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.524027,0.475973,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529878,0.470122,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.531314,0.468686,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.53632,0.46368
242,Array Inversion Counter,47,Student believes that the or operator always evaluates both operands.,"EX, OP","IO, VA, CD, OP",True,not_manifestable,openai/text-embedding-3-large,3072,218,881.76,20.07,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.51737,0.48263,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.524027,0.475973,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529878,0.470122,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.531314,0.468686,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.53632,0.46368
242,Array Inversion Counter,54,Student believes that a variable assigned an arithmetic expression containing other variables automatically updates its value when those variables change.,"EX, OP","IO, VA, CD, OP",True,not_manifestable,openai/text-embedding-3-large,3072,218,966.49,24.04,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.51737,0.48263,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.524027,0.475973,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529878,0.470122,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.531314,0.468686,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.53632,0.46368
242,Array Inversion Counter,56,Student believes that variable identifiers can only be one letter long.,VA,"IO, VA, CD, OP",False,converted,openai/text-embedding-3-large,3072,217,871.23,21.77,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.524199,0.475801,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.525097,0.474903,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.53194,0.46806,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.535521,0.464479,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.538598,0.461402
242,Array Inversion Counter,59,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,"IO, VA, CD, OP",True,none_inapplicable,openai/text-embedding-3-large,3072,218,937.06,23.68,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.51737,0.48263,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.524027,0.475973,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529878,0.470122,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.531314,0.468686,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.53632,0.46368
242,Array Inversion Counter,63,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP","IO, VA, CD, OP",True,none_inapplicable,openai/text-embedding-3-large,3072,218,858.77,21.35,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.517284,0.482716,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.52378,0.47622,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529781,0.470219,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.530781,0.469219,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.535725,0.464275
242,Array Inversion Counter,64,Student believes that the arithmetic operation - has higher precedence than the arithmetic operation /.,"EX, OP","IO, VA, CD, OP",True,none_inapplicable,openai/text-embedding-3-large,3072,218,868.94,17.19,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.51737,0.48263,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.524027,0.475973,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529878,0.470122,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.531314,0.468686,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.53632,0.46368
242,Array Inversion Counter,65,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP","IO, VA, CD, OP",True,not_manifestable,openai/text-embedding-3-large,3072,218,681.4,16.6,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.51737,0.48263,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.524027,0.475973,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529878,0.470122,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.531314,0.468686,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.53632,0.46368
242,Array Inversion Counter,66,Student believes that the first character of a string is at index 1.,LO,"IO, VA, CD, OP",True,not_manifestable,openai/text-embedding-3-large,3072,218,889.51,16.83,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.517284,0.482716,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.52378,0.47622,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529781,0.470219,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.530781,0.469219,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.535725,0.464275
313,Remove String Whitespace,4,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must be explicitly compared to True or False to be used in conditionals.","CD, EX, OP","IO, LO, CD, VA",False,converted,openai/text-embedding-3-large,3072,160,881.39,16.92,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.585703,0.414297,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.610925,0.389075,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.614361,0.385639,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.617783,0.382217,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.622534,0.377466
313,Remove String Whitespace,14,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA","IO, LO, CD, VA",True,none_inapplicable,openai/text-embedding-3-large,3072,157,891.25,17.71,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
313,Remove String Whitespace,16,Student believes that the = operator is used for equality comparison in conditional statements.,OP,"IO, LO, CD, VA",True,none_inapplicable,openai/text-embedding-3-large,3072,157,898.18,17.8,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
313,Remove String Whitespace,17,Student believes that colons (:) are used for variable assignment.,"OP, VA","IO, LO, CD, VA",False,converted,openai/text-embedding-3-large,3072,157,950.36,17.64,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.585068,0.414932,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.611699,0.388301,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.614308,0.385692,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.620379,0.379621,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.624739,0.375261
313,Remove String Whitespace,18,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP","IO, LO, CD, VA",False,converted,openai/text-embedding-3-large,3072,160,909.38,17.59,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.583926,0.416074,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.610946,0.389054,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.614604,0.385396,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.6207,0.3793,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.625986,0.374014
313,Remove String Whitespace,20,Student believes that for loop variables exist in a separate scope and won't affect variables with the same name in the enclosing scope.,"LO, VA","IO, LO, CD, VA",False,converted,openai/text-embedding-3-large,3072,161,828.09,17.47,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.590221,0.409779,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.614618,0.385382,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.623432,0.376568,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.627442,0.372558,VA-13,Student is uncertain or unaware of which words are reserved by the language and cannot be used as variable identifiers.,VA,0.632648,0.367352
313,Remove String Whitespace,24,Student believes that it is unnecessary for loop variables to be explicitly initialized before the loop.,"LO, VA","IO, LO, CD, VA",False,converted,openai/text-embedding-3-large,3072,163,895.77,17.28,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.582698,0.417302,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.610448,0.389552,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.613394,0.386606,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.615533,0.384467,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.62232,0.37768
313,Remove String Whitespace,25,Student believes that modifying a for loop variable inside the loop body does not affects the next iteration's value.,"LO, VA","IO, LO, CD, VA",False,converted,openai/text-embedding-3-large,3072,168,937.33,17.43,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.583528,0.416472,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.610685,0.389315,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.615801,0.384199,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.619727,0.380273,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.626149,0.373851
313,Remove String Whitespace,26,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must always be wrapped in if/else statements to be returned as Boolean values.","CD, EX, OP","IO, LO, CD, VA",True,none_inapplicable,openai/text-embedding-3-large,3072,157,908.43,17.43,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
313,Remove String Whitespace,33,Student believes that multiple mutually exclusive conditions in a control flow construct must each be written as separate if statements.,CD,"IO, LO, CD, VA",True,none_inapplicable,openai/text-embedding-3-large,3072,157,906.6,17.54,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
313,Remove String Whitespace,35,Student believes that values must be explicitly converted to their current type to ensure type safety.,,"IO, LO, CD, VA",False,converted,openai/text-embedding-3-large,3072,171,881.52,17.47,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.585881,0.414119,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.610183,0.389817,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.615644,0.384356,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.620063,0.379937,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.626087,0.373913
313,Remove String Whitespace,38,Student believes that while loops execute their body only once if the condition is true.,LO,"IO, LO, CD, VA",True,none_inapplicable,openai/text-embedding-3-large,3072,157,951.44,17.42,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
313,Remove String Whitespace,41,Student believes that the body of an if-statement executes repeatedly as long as the condition holds.,"CD, LO","IO, LO, CD, VA",False,converted,openai/text-embedding-3-large,3072,167,902.69,17.61,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.582425,0.417575,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.609165,0.390835,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.614286,0.385714,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.62202,0.37798,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628616,0.371384
313,Remove String Whitespace,46,Student believes that the and operator always evaluates both operands.,"EX, OP","IO, LO, CD, VA",True,not_manifestable,openai/text-embedding-3-large,3072,157,906.42,17.31,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
313,Remove String Whitespace,47,Student believes that the or operator always evaluates both operands.,"EX, OP","IO, LO, CD, VA",True,not_manifestable,openai/text-embedding-3-large,3072,157,1290.93,17.22,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
313,Remove String Whitespace,54,Student believes that a variable assigned an arithmetic expression containing other variables automatically updates its value when those variables change.,"EX, OP","IO, LO, CD, VA",True,none_inapplicable,openai/text-embedding-3-large,3072,157,950.24,17.59,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
313,Remove String Whitespace,56,Student believes that variable identifiers can only be one letter long.,VA,"IO, LO, CD, VA",False,converted,openai/text-embedding-3-large,3072,156,1075.57,17.64,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.595415,0.404585,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.621105,0.378895,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.625929,0.374071,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.630411,0.369589,VA-13,Student is uncertain or unaware of which words are reserved by the language and cannot be used as variable identifiers.,VA,0.633931,0.366069
313,Remove String Whitespace,59,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,"IO, LO, CD, VA",False,converted,openai/text-embedding-3-large,3072,173,866.67,17.27,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.597143,0.402857,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.623575,0.376425,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.630185,0.369815,VA-13,Student is uncertain or unaware of which words are reserved by the language and cannot be used as variable identifiers.,VA,0.636798,0.363202,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.63753,0.36247
313,Remove String Whitespace,63,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP","IO, LO, CD, VA",True,none_inapplicable,openai/text-embedding-3-large,3072,157,869.78,16.47,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
313,Remove String Whitespace,64,Student believes that the arithmetic operation - has higher precedence than the arithmetic operation /.,"EX, OP","IO, LO, CD, VA",True,none_inapplicable,openai/text-embedding-3-large,3072,157,884.76,15.96,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
313,Remove String Whitespace,65,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP","IO, LO, CD, VA",True,none_inapplicable,openai/text-embedding-3-large,3072,157,844.12,15.87,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
313,Remove String Whitespace,66,Student believes that the first character of a string is at index 1.,LO,"IO, LO, CD, VA",True,not_manifestable,openai/text-embedding-3-large,3072,157,716.51,15.81,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.586013,0.413987,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.61185,0.38815,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.617013,0.382987,LO-01,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA",0.621775,0.378225,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.628033,0.371967
335,Array Min-Max Sum,4,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must be explicitly compared to True or False to be used in conditionals.","CD, EX, OP","IO, LO, CD, VA, OP",True,none_inapplicable,openai/text-embedding-3-large,3072,212,1334.38,16.77,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.537559,0.462441,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.537878,0.462122,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.552288,0.447712,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.555722,0.444278,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.567752,0.432248
335,Array Min-Max Sum,14,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA","IO, LO, CD, VA, OP",True,none_inapplicable,openai/text-embedding-3-large,3072,212,904.55,16.69,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.537559,0.462441,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.537878,0.462122,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.552288,0.447712,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.555722,0.444278,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.567752,0.432248
335,Array Min-Max Sum,16,Student believes that the = operator is used for equality comparison in conditional statements.,OP,"IO, LO, CD, VA, OP",True,none_inapplicable,openai/text-embedding-3-large,3072,212,888.44,16.05,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.537559,0.462441,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.537878,0.462122,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.552288,0.447712,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.555722,0.444278,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.567752,0.432248
335,Array Min-Max Sum,17,Student believes that colons (:) are used for variable assignment.,"OP, VA","IO, LO, CD, VA, OP",False,converted,openai/text-embedding-3-large,3072,212,917.56,16.1,5,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.538495,0.461505,VA-10,Computers know what value should be associated with a variable name.,VA,0.539637,0.460363,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.555441,0.444559,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.557023,0.442977,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.570964,0.429036
